Video,Query ID,Language Query,Type,Track ID,Start Frame,End Frame,Revision
MOT17-04,170,Person who is walking on the right roadside does not goes to the main road,M,118,81,620,
MOT17-04,170,Person who is walking on the right roadside does not goes to the main road,M,106,230,1050,
MOT17-04,170,Person who is walking on the right roadside does not goes to the main road,M,119,339,718,
MOT17-04,170,Person who is walking on the right roadside does not goes to the main road,M,120,405,700,
MOT17-04,170,Person who is walking on the right roadside does not goes to the main road,M,111,320,1050,
MOT17-04,170,Person who is walking on the right roadside does not goes to the main road,M,108,700,1050,
MOT17-04,170,Person who is walking on the right roadside does not goes to the main road,M,107,680,1050,
MOT17-04,170,Person who is walking on the right roadside does not goes to the main road,M,121,247,556,
MOT17-04,171,Person walking on the right side of the road does not move towards the main road.,M,105,410,1050,
MOT17-04,171,Person walking on the right side of the road does not move towards the main road.,M,103,840,1050,
MOT17-04,171,Person walking on the right side of the road does not move towards the main road.,M,104,860,1050,
MOT17-04,171,Person walking on the right side of the road does not move towards the main road.,M,118,81,620,
MOT17-04,171,Person walking on the right side of the road does not move towards the main road.,M,106,230,1050,
MOT17-04,171,Person walking on the right side of the road does not move towards the main road.,M,119,339,718,
MOT17-04,171,Person walking on the right side of the road does not move towards the main road.,M,120,405,700,
MOT17-04,171,Person walking on the right side of the road does not move towards the main road.,M,111,320,1050,
MOT17-04,171,Person walking on the right side of the road does not move towards the main road.,M,108,700,1050,
MOT17-04,171,Person walking on the right side of the road does not move towards the main road.,M,107,680,1050,
MOT17-04,171,Person walking on the right side of the road does not move towards the main road.,M,121,247,556,
MOT17-04,172,Person on the right side of the road is not heading towards the main road.,M,81,1,1050,
MOT17-04,172,Person on the right side of the road is not heading towards the main road.,M,140,271,500,ID 81 and 140 are same person
MOT17-04,172,Person on the right side of the road is not heading towards the main road.,M,105,410,1050,
MOT17-04,172,Person on the right side of the road is not heading towards the main road.,M,103,840,1050,
MOT17-04,172,Person on the right side of the road is not heading towards the main road.,M,104,860,1050,
MOT17-04,172,Person on the right side of the road is not heading towards the main road.,M,118,81,620,
MOT17-04,172,Person on the right side of the road is not heading towards the main road.,M,106,230,1050,
MOT17-04,172,Person on the right side of the road is not heading towards the main road.,M,119,339,718,
MOT17-04,172,Person on the right side of the road is not heading towards the main road.,M,120,405,700,
MOT17-04,172,Person on the right side of the road is not heading towards the main road.,M,111,320,1050,
MOT17-04,172,Person on the right side of the road is not heading towards the main road.,M,108,700,1050,
MOT17-04,172,Person on the right side of the road is not heading towards the main road.,M,107,680,1050,
MOT17-04,172,Person on the right side of the road is not heading towards the main road.,M,121,247,556,
MOT17-04,173,Person who is walking on the main road does not enter the roadside,M,5,1,1050,
MOT17-04,173,Person who is walking on the main road does not enter the roadside,M,70,1,689,
MOT17-04,173,Person who is walking on the main road does not enter the roadside,M,71,1,680,
MOT17-04,173,Person who is walking on the main road does not enter the roadside,M,101,615,1050,
MOT17-04,173,Person who is walking on the main road does not enter the roadside,M,100,615,1050,
MOT17-04,173,Person who is walking on the main road does not enter the roadside,M,102,851,1050,
MOT17-04,174,Person who is walking on the main road does not goes to the roadside,M,5,1,1050,
MOT17-04,174,Person who is walking on the main road does not goes to the roadside,M,70,1,689,
MOT17-04,174,Person who is walking on the main road does not goes to the roadside,M,71,1,680,
MOT17-04,174,Person who is walking on the main road does not goes to the roadside,M,101,615,1050,
MOT17-04,174,Person who is walking on the main road does not goes to the roadside,M,100,615,1050,
MOT17-04,174,Person who is walking on the main road does not goes to the roadside,M,102,851,1050,
MOT17-04,175,Person walking on the main road does not move towards the roadside.,M,5,1,1050,
MOT17-04,175,Person walking on the main road does not move towards the roadside.,M,70,1,689,
MOT17-04,175,Person walking on the main road does not move towards the roadside.,M,71,1,680,
MOT17-04,175,Person walking on the main road does not move towards the roadside.,M,101,615,1050,
MOT17-04,175,Person walking on the main road does not move towards the roadside.,M,100,615,1050,
MOT17-04,175,Person walking on the main road does not move towards the roadside.,M,102,851,1050,
MOT17-04,176,Person on the main road is not heading towards the roadside.,M,5,1,1050,
MOT17-04,176,Person on the main road is not heading towards the roadside.,M,70,1,689,
MOT17-04,176,Person on the main road is not heading towards the roadside.,M,71,1,680,
MOT17-04,176,Person on the main road is not heading towards the roadside.,M,101,615,1050,
MOT17-04,176,Person on the main road is not heading towards the roadside.,M,100,615,1050,
MOT17-04,176,Person on the main road is not heading towards the roadside.,M,102,851,1050,
